"date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl,ind,wdsp,ind,wddir,ww,w,sun,vis,clht,clamt"
"27-apr-2018 13:00,0,0.0,0,8.2,0,6.7,4.7,8.6,79,1009.1,2,11,2,80,2,11,0.0,20000,16,7"
"27-apr-2018 14:00,0,0.0,0,9.1,0,7.2,4.8,8.6,75,1009.2,2,11,2,60,2,11,0.2,20000,25,7"
"27-apr-2018 15:00,0,0.0,0,9.6,0,7.4,4.7,8.5,71,1009.2,2,11,2,60,2,11,0.3,20000,70,6"
"27-apr-2018 16:00,0,0.0,0,9.7,0,7.0,3.5,7.9,65,1009.2,2,10,2,80,2,11,1.0,30000,70,4"
"27-apr-2018 17:00,0,0.0,0,9.4,0,5.7,0.3,6.2,53,1009.5,2,8,2,80,2,11,1.0,30000,999,2"
"27-apr-2018 18:00,0,0.0,0,8.9,0,5.3,-0.2,6.0,53,1009.7,2,8,2,50,2,11,1.0,30000,999,2"
"27-apr-2018 19:00,0,0.0,0,7.5,0,4.3,-0.8,5.7,55,1010.1,2,6,2,50,2,11,0.8,30000,220,4"
"27-apr-2018 20:00,0,0.0,0,6.5,0,4.4,1.3,6.7,69,1010.7,2,6,2,60,2,11,0.0,30000,999,3"
"27-apr-2018 21:00,0,0.0,0,5.1,0,3.9,2.1,7.1,81,1011.6,2,3,2,30,2,11,0.0,30000,999,1"
"27-apr-2018 22:00,0,0.0,0,2.5,0,1.9,0.8,6.5,89,1011.9,2,5,2,290,2,11,0.0,30000,999,3"
"27-apr-2018 23:00,0,0.0,0,2.1,0,1.4,0.1,6.2,87,1011.8,2,5,2,320,2,11,0.0,30000,999,1"
"28-apr-2018 00:00,0,0.0,0,1.1,0,0.9,0.5,6.4,96,1012.1,2,5,2,330,2,11,0.0,30000,999,1"
"28-apr-2018 01:00,0,0.0,0,1.7,0,1.4,0.8,6.5,94,1012.2,2,7,2,340,2,11,0.0,30000,999,1"
"28-apr-2018 02:00,3,0.0,0,0.8,0,0.6,0.3,6.2,96,1012.4,2,7,2,340,2,11,0.0,30000,999,1"
"28-apr-2018 03:00,3,0.0,0,0.5,0,0.3,-0.1,6.1,96,1012.6,2,6,2,320,2,11,0.0,30000,999,1"
"28-apr-2018 04:00,3,0.0,1,-0.3,1,-0.5,-0.8,5.7,96,1012.4,2,5,2,300,2,11,0.0,30000,999,1"
"28-apr-2018 05:00,3,0.0,0,0.0,1,-0.1,-0.4,6.0,98,1012.6,2,6,2,280,2,11,0.1,30000,999,2"
"28-apr-2018 06:00,0,0.0,0,1.7,0,1.5,1.2,6.6,96,1013.0,2,6,2,280,2,11,1.0,30000,999,2"
"28-apr-2018 07:00,0,0.0,0,4.6,0,3.9,2.9,7.5,89,1013.5,2,7,2,310,2,11,1.0,30000,999,3"
"28-apr-2018 08:00,0,0.0,0,7.2,0,5.8,4.0,8.1,80,1013.7,2,6,2,330,2,11,1.0,60000,250,7"
"28-apr-2018 09:00,0,0.0,0,8.7,0,5.7,1.4,6.8,60,1013.7,2,7,2,340,2,11,1.0,60000,250,7"
"28-apr-2018 10:00,0,0.0,0,10.3,0,6.5,1.2,6.6,53,1013.9,2,5,2,360,2,11,1.0,60000,250,7"
"28-apr-2018 11:00,0,0.0,0,10.0,0,6.4,1.3,6.7,55,1014.0,2,5,2,10,2,11,0.5,60000,38,7"
"28-apr-2018 12:00,0,0.0,0,10.2,0,6.9,2.4,7.3,59,1013.9,2,7,2,30,2,11,0.9,60000,42,7"
"28-apr-2018 13:00,0,0.0,0,10.4,0,7.1,2.8,7.4,59,1013.9,2,10,2,80,2,11,1.0,60000,45,6"
"28-apr-2018 14:00,0,0.0,0,10.9,0,7.2,2.2,7.2,55,1013.8,2,9,2,80,2,11,1.0,60000,45,6"
"28-apr-2018 15:00,0,0.0,0,10.9,0,7.1,1.9,7.0,54,1013.7,2,8,2,70,2,11,1.0,60000,45,6"
"28-apr-2018 16:00,0,0.0,0,10.4,0,6.8,2.0,7.0,56,1013.7,2,7,2,80,2,11,0.6,60000,45,6"
"28-apr-2018 17:00,0,0.0,0,10.3,0,6.4,0.7,6.5,52,1013.6,2,7,2,110,2,11,1.0,60000,120,6"
"28-apr-2018 18:00,0,0.0,0,9.8,0,5.9,0.1,6.2,51,1013.6,2,6,2,110,2,11,1.0,60000,250,5"
"28-apr-2018 19:00,0,0.0,0,7.1,0,4.6,0.9,6.5,64,1014.2,2,5,2,100,2,11,0.9,60000,250,4"
"28-apr-2018 20:00,0,0.0,0,4.1,0,3.5,2.6,7.4,90,1014.9,2,7,2,80,2,11,0.0,60000,999,3"
"28-apr-2018 21:00,0,0.0,0,2.7,0,2.4,1.9,7.0,95,1015.4,2,6,2,60,2,11,0.0,30000,999,3"
"28-apr-2018 22:00,3,0.0,0,2.5,0,2.3,1.9,7.0,96,1015.4,2,3,2,10,2,11,0.0,30000,999,2"
"28-apr-2018 23:00,3,0.0,0,1.6,0,1.6,1.5,6.9,100,1015.5,2,3,2,340,2,11,0.0,30000,999,2"
"29-apr-2018 00:00,3,0.0,0,0.4,0,0.3,0.2,6.2,98,1015.6,2,4,2,340,2,11,0.0,20000,999,1"
"29-apr-2018 01:00,3,0.0,0,0.2,0,0.2,0.2,6.2,100,1015.2,2,3,2,360,2,11,0.0,20000,999,1"
"29-apr-2018 02:00,3,0.0,1,-0.4,1,-0.5,-0.6,5.8,98,1015.1,2,3,2,350,2,11,0.0,20000,999,1"
"29-apr-2018 03:00,3,0.0,1,-1.1,1,-1.3,-1.6,5.4,96,1015.3,2,2,2,10,11,22,0.0,20000,999,1"
"29-apr-2018 04:00,3,0.0,0,1.8,0,1.8,1.8,7.0,100,1015.2,2,3,2,330,41,0,0.0,900,999,1"
"29-apr-2018 05:00,3,0.0,1,-0.7,1,-0.7,-0.7,5.8,100,1015.5,2,4,2,330,28,42,0.0,9000,999,1"
"29-apr-2018 06:00,0,0.0,0,3.3,0,3.2,3.1,7.6,98,1015.8,2,5,2,340,3,40,0.6,20000,999,3"
"29-apr-2018 07:00,2,0.0,0,4.3,0,4.2,4.1,8.2,98,1016.3,2,5,2,20,80,80,0.3,20000,999,3"
"29-apr-2018 08:00,2,0.0,0,7.6,0,6.5,5.2,8.8,84,1016.5,2,7,2,90,25,81,0.3,20000,20,5"
"29-apr-2018 09:00,0,0.0,0,8.8,0,6.6,3.8,8.0,71,1016.4,2,8,2,70,3,81,0.4,20000,30,5"
"29-apr-2018 10:00,0,0.0,0,9.9,0,7.4,4.2,8.3,68,1016.5,2,10,2,70,2,11,0.8,30000,30,4"
"29-apr-2018 11:00,0,0.0,0,9.8,0,7.2,3.8,8.1,67,1016.7,2,10,2,80,2,11,0.7,30000,30,5"
"29-apr-2018 12:00,0,0.0,0,8.9,0,6.9,4.3,8.3,73,1016.8,2,11,2,70,2,81,0.5,30000,30,5"
"29-apr-2018 13:00,0,0.0,0,8.8,0,6.5,3.6,7.8,69,1017.1,2,12,2,100,2,11,0.6,35000,40,6"
"29-apr-2018 14:00,0,0.0,0,10.0,0,7.8,5.1,8.8,72,1017.0,2,11,2,100,2,11,0.7,35000,20,6"
"29-apr-2018 15:00,0,0.0,0,10.0,0,6.9,2.8,7.5,61,1016.8,2,11,2,90,2,11,1.0,60000,20,5"
"29-apr-2018 16:00,0,0.0,0,10.0,0,6.5,1.5,6.9,56,1016.5,2,10,2,50,2,11,1.0,60000,999,2"
"29-apr-2018 17:00,0,0.0,0,9.4,0,5.7,0.2,6.2,53,1016.4,2,10,2,60,2,11,1.0,60000,999,1"
"29-apr-2018 18:00,0,0.0,0,8.8,0,5.4,0.2,6.2,55,1016.4,2,8,2,60,2,11,1.0,60000,999,1"
"29-apr-2018 19:00,0,0.0,0,7.3,0,4.7,0.9,6.5,63,1016.9,2,7,2,50,2,11,1.0,60000,999,1"
"29-apr-2018 20:00,3,0.0,0,4.1,0,2.9,1.0,6.6,80,1017.5,2,7,2,20,2,11,0.1,60000,999,1"
"29-apr-2018 21:00,0,0.0,0,2.7,0,1.7,0.1,6.1,82,1017.7,2,5,2,10,2,11,0.0,40000,999,1"
"29-apr-2018 22:00,3,0.0,0,1.5,0,1.1,0.5,6.3,92,1017.4,2,4,2,10,2,11,0.0,30000,999,1"
"29-apr-2018 23:00,3,0.0,1,-0.4,1,-0.7,-1.4,5.6,94,1017.6,2,4,2,350,2,11,0.0,30000,999,1"
"30-apr-2018 00:00,3,0.0,1,-1.1,1,-1.4,-1.9,5.3,94,1017.5,2,5,2,320,2,11,0.0,30000,999,1"
"30-apr-2018 01:00,3,0.0,1,-1.1,1,-1.3,-1.8,5.4,96,1017.0,2,5,2,330,2,11,0.0,30000,999,1"
"30-apr-2018 02:00,3,0.0,1,-0.5,1,-0.8,-1.3,5.5,94,1016.4,2,6,2,300,2,11,0.0,30000,999,1"
"30-apr-2018 03:00,3,0.0,0,0.2,1,-0.2,-0.9,5.7,92,1016.3,2,7,2,310,2,11,0.0,30000,999,1"
"30-apr-2018 04:00,3,0.0,1,-0.7,1,-1.0,-1.6,5.4,94,1016.5,2,5,2,330,2,11,0.0,30000,999,1"
"30-apr-2018 05:00,3,0.0,1,-0.6,1,-0.9,-1.4,5.5,94,1016.7,2,5,2,330,2,11,0.0,40000,999,3"
"30-apr-2018 06:00,3,0.0,0,0.8,0,0.4,-0.2,6.0,92,1016.7,2,5,2,330,2,11,0.3,40000,999,1"
"30-apr-2018 07:00,3,0.0,0,5.4,0,4.7,3.8,8.0,89,1016.1,2,5,2,330,2,11,1.0,40000,999,1"
"30-apr-2018 08:00,0,0.0,0,7.8,0,6.4,4.5,8.5,80,1015.5,2,6,2,350,2,11,0.8,45000,999,3"
"30-apr-2018 09:00,0,0.0,0,7.9,0,5.9,3.3,7.7,72,1015.4,2,7,2,20,2,11,1.0,45000,999,2"
"30-apr-2018 10:00,0,0.0,0,10.2,0,7.0,2.7,7.5,60,1015.0,2,7,2,30,2,11,0.6,45000,999,2"
"30-apr-2018 11:00,0,0.0,0,10.4,0,7.1,2.7,7.4,59,1014.5,2,6,2,360,2,11,0.7,45000,999,3"
"30-apr-2018 12:00,0,0.0,0,11.4,0,7.4,2.0,7.1,53,1014.2,2,7,2,40,2,11,0.9,45000,999,3"
"30-apr-2018 13:00,0,0.0,0,11.5,0,7.4,2.0,7.0,52,1014.0,2,8,2,80,2,11,1.0,45000,999,3"
"30-apr-2018 14:00,0,0.0,0,11.3,0,7.0,1.0,6.6,49,1013.5,2,6,2,50,2,11,1.0,45000,999,3"
"30-apr-2018 15:00,0,0.0,0,11.0,0,7.0,1.5,6.8,52,1013.0,2,5,2,10,2,11,1.0,45000,999,3"
"30-apr-2018 16:00,0,0.0,0,12.8,0,7.6,0.4,6.3,42,1012.0,2,4,2,120,2,11,1.0,45000,999,3"
"30-apr-2018 17:00,0,0.0,0,12.7,0,8.1,2.2,7.1,49,1011.8,2,7,2,90,2,11,1.0,45000,999,3"
"30-apr-2018 18:00,0,0.0,0,10.4,0,7.3,3.2,7.7,61,1011.6,2,8,2,120,2,11,1.0,45000,999,3"
"30-apr-2018 19:00,0,0.0,0,8.6,0,5.7,1.5,6.8,61,1011.7,2,8,2,140,2,11,0.2,45000,999,2"
"30-apr-2018 20:00,0,0.0,0,7.8,0,5.3,1.7,6.9,65,1011.3,2,7,2,140,2,11,0.0,45000,999,2"
"30-apr-2018 21:00,0,0.0,0,6.5,0,4.7,2.1,7.1,73,1010.6,2,6,2,140,2,11,0.0,30000,999,1"
"30-apr-2018 22:00,0,0.0,0,3.7,0,2.7,1.2,6.6,83,1010.3,2,3,2,160,2,11,0.0,30000,999,3"
"30-apr-2018 23:00,0,0.0,0,6.7,0,5.1,2.9,7.5,76,1009.8,2,6,2,220,2,11,0.0,30000,90,6"
"01-may-2018 00:00,0,0.0,0,6.0,0,4.5,2.4,7.2,77,1009.4,2,8,2,240,2,11,0.0,30000,999,1"
"01-may-2018 01:00,0,0.0,0,5.8,0,4.5,2.5,7.4,80,1008.7,2,8,2,240,2,11,0.0,30000,999,1"
"01-may-2018 02:00,0,0.0,0,6.0,0,4.6,2.6,7.4,79,1007.8,2,8,2,240,2,11,0.0,30000,999,3"
"01-may-2018 03:00,0,0.0,0,6.1,0,4.6,2.5,7.3,77,1007.4,2,9,2,220,2,11,0.0,30000,999,3"
"01-may-2018 04:00,3,0.0,0,5.6,0,4.3,2.3,7.3,80,1006.7,2,12,2,240,2,11,0.0,30000,999,3"
"01-may-2018 05:00,3,0.0,0,5.3,0,3.7,1.3,6.7,75,1006.0,2,11,2,230,2,11,0.0,60000,999,4"
"01-may-2018 06:00,3,0.0,0,6.4,0,4.8,2.5,7.3,76,1005.5,2,11,2,220,2,11,0.3,60000,110,7"
"01-may-2018 07:00,0,0.0,0,7.9,0,5.8,2.8,7.5,71,1004.8,2,12,2,210,2,11,0.3,60000,100,7"
"01-may-2018 08:00,0,0.0,0,9.1,0,6.8,3.9,8.0,70,1004.1,2,13,2,200,2,11,0.1,60000,120,7"
"01-may-2018 09:00,0,0.0,0,9.4,0,7.0,3.8,8.1,69,1003.4,2,16,2,200,2,11,0.0,50000,50,7"
"01-may-2018 10:00,2,0.0,0,9.4,0,7.0,4.0,8.1,69,1002.8,2,16,2,200,60,62,0.0,40000,28,7"
"01-may-2018 11:00,2,0.0,0,9.7,0,7.3,4.3,8.3,69,1001.8,2,16,2,200,60,62,0.0,40000,25,7"
"01-may-2018 12:00,2,0.0,0,10.7,0,8.1,5.1,8.7,68,1000.8,2,16,2,200,21,62,0.0,40000,24,7"
"01-may-2018 13:00,0,0.0,0,11.1,0,8.7,5.9,9.3,71,1000.3,2,18,2,200,2,11,0.0,40000,24,7"
"01-may-2018 14:00,0,0.0,0,10.9,0,8.6,6.0,9.3,72,999.6,2,20,2,200,2,11,0.0,40000,24,7"
"01-may-2018 15:00,0,0.0,0,11.2,0,8.8,6.1,9.4,71,998.5,2,22,2,200,2,11,0.0,40000,24,7"
"01-may-2018 16:00,0,0.0,0,10.9,0,8.9,6.6,9.8,75,997.7,2,19,2,190,2,11,0.0,30000,24,7"
"01-may-2018 17:00,2,0.0,0,10.7,0,8.7,6.4,9.6,75,997.0,2,19,2,200,60,62,0.0,30000,24,7"
"01-may-2018 18:00,0,0.3,0,10.2,0,8.8,7.2,10.2,82,996.4,2,13,2,170,60,62,0.0,30000,24,7"
"01-may-2018 19:00,0,0.6,0,10.5,0,8.9,7.2,10.1,80,995.6,2,8,2,170,21,62,0.0,30000,20,7"
"01-may-2018 20:00,0,0.0,0,10.7,0,9.2,7.6,10.4,81,994.9,2,9,2,170,2,11,0.0,30000,20,7"
"01-may-2018 21:00,0,0.3,0,10.2,0,9.3,8.4,11.0,88,994.5,2,7,2,180,60,62,0.0,20000,20,8"
"01-may-2018 22:00,0,0.5,0,9.9,0,9.4,8.8,11.4,93,994.1,2,6,2,170,60,62,0.0,8000,12,8"
"01-may-2018 23:00,0,0.7,0,9.6,0,9.1,8.5,11.2,93,994.0,2,13,2,230,61,66,0.0,8000,10,8"
"02-may-2018 00:00,2,0.0,0,8.6,0,8.1,7.6,10.4,93,994.7,2,14,2,280,21,62,0.0,20000,40,7"
"02-may-2018 01:00,2,0.0,0,8.5,0,8.0,7.4,10.3,93,995.2,2,15,2,280,21,62,0.0,25000,14,7"
"02-may-2018 02:00,0,0.0,0,8.1,0,7.6,7.0,10.0,93,995.8,2,13,2,280,2,11,0.0,25000,13,7"
"02-may-2018 03:00,2,0.0,0,7.8,0,7.3,6.7,9.8,93,996.2,2,9,2,280,21,62,0.0,25000,30,7"
"02-may-2018 04:00,2,0.0,0,7.3,0,6.7,5.9,9.3,91,997.0,2,12,2,280,21,62,0.0,25000,10,7"
"02-may-2018 05:00,0,0.2,0,6.1,0,5.6,4.9,8.7,92,998.2,2,14,2,290,60,62,0.0,7000,10,8"
"02-may-2018 06:00,0,0.6,0,5.8,0,5.3,4.7,8.5,92,999.8,2,14,2,300,21,62,0.0,17000,28,7"
"02-may-2018 07:00,0,0.1,0,6.7,0,6.1,5.4,8.9,91,1000.7,2,11,2,290,21,62,0.4,25000,70,7"
"02-may-2018 08:00,0,0.0,0,8.0,0,6.8,5.3,8.9,83,1001.8,2,14,2,280,2,11,1.0,25000,999,3"
"02-may-2018 09:00,0,0.0,0,9.3,0,7.4,5.0,8.8,75,1002.4,2,15,2,290,3,61,0.8,25000,60,4"
"02-may-2018 10:00,0,0.0,0,10.1,0,7.0,2.8,7.5,61,1003.0,2,16,2,290,2,11,0.9,30000,40,4"
"02-may-2018 11:00,0,0.0,0,10.7,0,7.6,3.6,8.0,62,1003.7,2,17,2,280,2,11,0.6,45000,40,6"
"02-may-2018 12:00,0,0.0,0,11.1,0,7.6,3.0,7.6,58,1004.3,2,17,2,280,1,61,0.8,50000,999,4"
"02-may-2018 13:00,0,0.0,0,11.1,0,7.7,3.5,7.8,59,1005.0,2,17,2,280,2,11,0.6,50000,38,4"
"02-may-2018 14:00,0,0.8,0,10.1,0,7.9,5.3,8.9,72,1006.1,2,15,2,270,27,82,0.4,50000,45,7"
"02-may-2018 15:00,0,0.3,0,10.7,0,8.1,5.1,8.7,68,1006.6,2,17,2,270,27,82,0.6,50000,45,7"
"02-may-2018 16:00,0,0.0,0,10.7,0,7.8,4.1,8.3,64,1007.5,2,18,2,270,2,11,0.6,50000,60,5"
"02-may-2018 17:00,2,0.0,0,9.9,0,7.4,4.3,8.3,68,1008.6,2,14,2,290,27,82,0.6,50000,60,5"
"02-may-2018 18:00,0,0.0,0,9.4,0,6.8,3.4,7.8,66,1009.6,2,16,2,290,1,81,0.6,50000,45,4"
"02-may-2018 19:00,2,0.0,0,7.9,0,6.5,4.6,8.6,80,1010.9,2,13,2,280,80,82,0.0,45000,37,6"
"02-may-2018 20:00,0,0.1,0,7.5,0,5.5,2.7,7.4,72,1011.8,2,10,2,270,25,82,0.0,45000,45,7"
"02-may-2018 21:00,0,0.0,0,6.6,0,5.1,3.1,7.6,78,1012.7,2,11,2,280,1,81,0.0,30000,999,2"
"02-may-2018 22:00,2,0.0,0,6.0,0,4.9,3.4,7.8,83,1013.4,2,9,2,280,25,80,0.0,30000,999,2"
"02-may-2018 23:00,0,0.0,0,6.6,0,5.1,2.9,7.6,78,1014.0,2,8,2,250,2,11,0.0,30000,200,5"
"03-may-2018 00:00,0,0.0,0,6.2,0,5.0,3.3,7.8,82,1014.6,2,10,2,250,3,81,0.0,30000,200,6"
"03-may-2018 01:00,0,0.0,0,6.2,0,5.1,3.7,7.9,83,1014.6,2,11,2,250,2,11,0.0,30000,180,6"
"03-may-2018 02:00,0,0.0,0,6.5,0,5.5,4.1,8.2,85,1015.1,2,11,2,250,2,11,0.0,30000,140,6"
"03-may-2018 03:00,0,0.0,0,6.7,0,5.6,4.2,8.2,84,1015.3,2,10,2,240,2,11,0.0,30000,140,6"
"03-may-2018 04:00,0,0.0,0,6.8,0,5.8,4.5,8.4,85,1015.4,2,11,2,250,2,11,0.0,30000,140,6"
"03-may-2018 05:00,0,0.0,0,6.9,0,5.9,4.7,8.5,85,1015.8,2,9,2,230,2,11,0.0,30000,180,7"
"03-may-2018 06:00,0,0.0,0,7.4,0,6.4,5.2,8.8,86,1015.9,2,8,2,230,2,11,0.0,30000,180,7"
"03-may-2018 07:00,0,0.0,0,8.3,0,7.0,5.4,9.0,82,1016.0,2,9,2,220,2,11,0.0,30000,80,7"
"03-may-2018 08:00,2,0.0,0,9.0,0,7.4,5.5,9.0,79,1016.2,2,10,2,220,21,62,0.1,25000,49,7"
"03-may-2018 09:00,2,0.0,0,9.4,0,7.9,6.1,9.4,80,1016.2,2,11,2,220,60,62,0.0,17000,41,7"
"03-may-2018 10:00,0,0.3,0,9.2,0,7.8,6.2,9.5,81,1016.8,2,9,2,220,60,62,0.0,14000,29,8"
"03-may-2018 11:00,0,0.2,0,10.1,0,8.3,6.2,9.5,77,1016.0,2,10,2,190,21,62,0.0,25000,41,8"
"03-may-2018 12:00,2,0.0,0,11.3,0,8.8,5.9,9.3,70,1015.4,2,12,2,190,58,65,0.0,30000,29,8"
"03-may-2018 13:00,2,0.0,0,11.7,0,9.3,6.6,9.8,71,1015.2,2,14,2,200,21,65,0.0,30000,28,8"
"03-may-2018 14:00,2,0.0,0,11.5,0,9.5,7.4,10.3,76,1014.9,2,14,2,210,50,52,0.0,30000,26,8"
"03-may-2018 15:00,2,0.0,0,12.2,0,10.2,8.2,10.8,76,1014.6,2,14,2,210,20,65,0.0,30000,21,8"
"03-may-2018 16:00,0,0.0,0,12.4,0,10.5,8.6,11.2,78,1014.3,2,15,2,210,2,11,0.0,35000,21,8"
"03-may-2018 17:00,0,0.0,0,12.4,0,10.7,9.0,11.5,80,1014.7,2,13,2,210,2,11,0.0,40000,21,8"
"03-may-2018 18:00,0,0.0,0,12.4,0,10.8,9.3,11.7,81,1015.0,2,14,2,220,1,65,0.0,25000,16,7"
"03-may-2018 19:00,2,0.0,0,12.0,0,10.9,9.9,12.2,87,1015.5,2,13,2,220,50,52,0.0,9000,17,7"
"03-may-2018 20:00,2,0.0,0,11.4,0,10.9,10.5,12.6,94,1016.1,2,10,2,230,50,52,0.0,6000,9,7"
"03-may-2018 21:00,2,0.0,0,11.6,0,10.6,9.7,12.0,88,1017.1,2,10,2,240,20,52,0.0,20000,12,7"
"03-may-2018 22:00,0,0.0,0,11.4,0,10.3,9.3,11.6,86,1017.4,2,10,2,240,2,11,0.0,20000,12,7"
"03-may-2018 23:00,2,0.0,0,10.7,0,10.1,9.4,11.9,92,1018.2,2,9,2,250,50,52,0.0,18000,12,7"
"04-may-2018 00:00,2,0.0,0,10.3,0,9.4,8.4,11.1,88,1018.7,2,10,2,260,20,52,0.0,20000,10,7"
"04-may-2018 01:00,0,0.0,0,9.8,0,9.3,8.7,11.3,93,1018.9,2,10,2,280,2,11,0.0,20000,10,7"
"04-may-2018 02:00,0,0.0,0,9.8,0,8.9,8.0,10.7,88,1019.0,2,7,2,250,2,11,0.0,20000,10,7"
"04-may-2018 03:00,0,0.0,0,9.6,0,8.7,7.8,10.5,88,1019.2,2,10,2,270,2,11,0.0,30000,12,7"
"04-may-2018 04:00,0,0.0,0,9.5,0,8.5,7.5,10.3,87,1019.3,2,11,2,250,2,11,0.0,30000,12,7"
"04-may-2018 05:00,0,0.0,0,9.3,0,8.4,7.5,10.3,88,1019.2,2,13,2,250,2,11,0.0,40000,12,7"
"04-may-2018 06:00,0,0.0,0,9.6,0,8.7,7.7,10.5,88,1019.9,2,15,2,250,2,11,0.0,40000,10,7"
"04-may-2018 07:00,0,0.0,0,10.2,0,9.2,8.2,10.8,87,1020.6,2,12,2,250,2,11,0.0,40000,13,7"
"04-may-2018 08:00,0,0.0,0,12.0,0,10.6,9.2,11.7,83,1020.7,2,9,2,230,2,11,0.7,40000,18,5"
"04-may-2018 09:00,0,0.0,0,12.5,0,10.9,9.4,11.8,81,1020.9,2,8,2,230,2,11,0.0,50000,14,7"
"04-may-2018 10:00,0,0.0,0,13.6,0,11.6,9.7,12.1,77,1021.3,2,9,2,240,2,11,0.1,50000,16,7"
"04-may-2018 11:00,0,0.0,0,14.5,0,12.2,10.1,12.4,75,1021.9,2,8,2,260,2,11,0.0,50000,20,7"
"04-may-2018 12:00,0,0.0,0,15.4,0,12.6,10.1,12.3,71,1022.0,2,8,2,230,2,11,0.0,50000,20,7"
"04-may-2018 13:00,0,0.0,0,15.2,0,12.3,9.6,12.0,69,1022.1,2,8,2,150,2,11,0.1,50000,20,7"
"04-may-2018 14:00,0,0.0,0,15.9,0,12.7,9.9,12.1,67,1022.1,2,9,2,150,2,11,0.7,50000,22,4"
"04-may-2018 15:00,0,0.0,0,16.2,0,13.3,10.8,12.9,70,1021.9,2,11,2,140,2,11,1.0,45000,25,5"
"04-may-2018 16:00,0,0.0,0,16.3,0,13.4,10.9,13.0,70,1021.8,2,9,2,130,2,11,0.6,45000,28,5"
"04-may-2018 17:00,0,0.0,0,16.8,0,13.9,11.4,13.6,71,1021.3,2,8,2,130,2,11,0.7,45000,999,4"
"04-may-2018 18:00,0,0.0,0,16.7,0,13.7,11.1,13.3,70,1022.0,2,7,2,120,2,11,0.6,45000,999,3"
"04-may-2018 19:00,0,0.0,0,14.1,0,12.2,10.5,12.7,79,1022.1,2,6,2,140,2,11,0.8,45000,999,4"
"04-may-2018 20:00,0,0.0,0,11.8,0,10.3,8.7,11.3,82,1022.5,2,5,2,140,2,11,0.2,40000,999,1"
"04-may-2018 21:00,0,0.0,0,8.5,0,8.3,8.0,10.8,97,1022.8,2,4,2,160,2,11,0.0,20000,999,2"
"04-may-2018 22:00,0,0.0,0,11.0,0,10.2,9.5,11.8,90,1023.0,2,3,2,230,2,11,0.0,20000,999,2"
"04-may-2018 23:00,0,0.0,0,11.6,0,10.9,10.3,12.5,91,1023.3,2,7,2,270,2,11,0.0,25000,999,1"
"05-may-2018 00:00,0,0.0,0,11.6,0,10.8,10.0,12.3,90,1023.3,2,5,2,270,2,11,0.0,25000,999,3"
"05-may-2018 01:00,0,0.0,0,11.8,0,11.1,10.5,12.6,91,1023.3,2,3,2,250,2,11,0.0,16000,12,5"
"05-may-2018 02:00,0,0.0,0,11.9,0,11.4,11.0,13.1,94,1023.6,2,4,2,120,10,22,0.0,6000,11,7"
"05-may-2018 03:00,0,0.0,0,11.3,0,10.9,10.6,12.7,95,1023.3,2,5,2,170,10,11,0.0,5000,11,7"
"05-may-2018 04:00,0,0.0,0,11.0,0,10.7,10.4,12.6,96,1023.1,2,6,2,220,10,22,0.0,8000,10,8"
"05-may-2018 05:00,0,0.0,0,10.6,0,10.2,9.9,12.1,95,1023.2,2,5,2,130,10,22,0.0,5000,8,8"
"05-may-2018 06:00,0,0.0,0,10.7,0,10.5,10.3,12.5,97,1023.4,2,3,2,140,10,11,0.0,3000,3,8"
"05-may-2018 07:00,3,0.0,0,10.9,0,10.8,10.6,12.9,99,1023.6,2,4,2,170,44,42,0.0,800,2,8"
"05-may-2018 08:00,3,0.0,0,12.0,0,11.3,10.7,12.8,91,1023.8,2,3,2,200,28,42,0.3,7000,5,7"
"05-may-2018 09:00,0,0.0,0,15.0,0,13.1,11.4,13.5,79,1023.5,2,4,2,260,1,42,1.0,25000,999,2"
"05-may-2018 10:00,0,0.0,0,17.2,0,14.3,11.9,14.0,71,1023.2,2,5,2,230,2,11,1.0,30000,999,1"
"05-may-2018 11:00,0,0.0,0,18.9,0,14.8,11.4,13.5,62,1023.3,2,7,2,120,2,11,1.0,35000,40,5"
"05-may-2018 12:00,0,0.0,0,19.4,0,15.0,11.4,13.5,60,1023.0,2,8,2,130,2,41,0.9,45000,42,5"
"05-may-2018 13:00,0,0.0,0,20.0,0,15.6,12.1,14.2,61,1022.9,2,14,2,230,2,11,1.0,45000,999,1"
"05-may-2018 14:00,0,0.0,0,20.6,0,15.9,12.2,14.3,59,1022.6,2,13,2,230,2,11,0.9,50000,999,3"
"05-may-2018 15:00,0,0.0,0,20.3,0,16.3,13.3,15.3,64,1022.7,2,11,2,230,2,11,0.2,50000,50,6"
"05-may-2018 16:00,0,0.0,0,20.5,0,16.1,12.7,14.8,61,1022.6,2,11,2,230,2,11,0.3,50000,60,6"
"05-may-2018 17:00,0,0.0,0,19.4,0,15.5,12.5,14.5,64,1022.6,2,11,2,240,2,11,0.3,50000,50,5"
"05-may-2018 18:00,0,0.0,0,18.9,0,15.3,12.4,14.5,66,1022.6,2,8,2,260,2,11,0.2,50000,50,4"
"05-may-2018 19:00,0,0.0,0,18.6,0,15.1,12.3,14.4,67,1022.6,2,8,2,230,2,11,0.1,50000,999,3"
"05-may-2018 20:00,0,0.0,0,17.4,0,14.5,12.2,14.2,71,1023.3,2,7,2,230,2,11,0.0,50000,999,2"
